Date,Country,Population,Total Tests,Total Cases,Total Deaths,Total Recovered,Serious or Critical,Active Cases
2020-06-23,Barbados,287404,7530,97,7,85,1,5
2020-06-23,Turks and Caicos,38758,416,14,1,11,,2
2020-06-23,Bhutan,772280,23368,69,,32,,37
2020-06-23,Antigua and Barbuda,97994,680,26,3,22,1,1
2020-06-23,Liechtenstein,38137,1685,83,1,69,1,13
2020-06-23,Papua New Guinea,8959762,5281,9,,8,,1
2020-06-23,French Polynesia,281041,4578,60,,60,,0
2020-06-23,St. Vincent Grenadines,110969,763,29,,27,,2
2020-06-23,Saint Martin,38716,685,42,3,36,1,3
2020-06-23,Belize,398173,2043,23,2,17,,4
2020-06-23,Macao,650024,,45,,45,,0
2020-06-23,Curaçao,164148,1080,23,1,19,,3
2020-06-23,Fiji,896971,4000,18,,18,,0
2020-06-23,Saint Lucia,183696,1584,19,,18,,1
2020-06-23,Grenada,112566,4130,23,,23,,0
2020-06-23,Timor-Leste,1320331,1568,24,,24,,0
2020-06-23,New Caledonia,285717,8049,21,,21,,0
2020-06-23,Laos,7283730,13203,19,,19,,0
2020-06-23,Dominica,72001,623,18,,18,,0
2020-06-23,Saint Kitts and Nevis,53229,435,15,,15,,0
2020-06-23,Greenland,56778,2830,13,,13,,0
2020-06-23,Falkland Islands,3487,981,13,,13,,0
2020-06-23,Montserrat,4992,61,11,1,10,,0
2020-06-23,Vatican City,801,,12,,12,,0
2020-06-23,Caribbean Netherlands,26242,424,7,,7,,0
2020-06-23,Western Sahara,598400,,10,1,8,,1
2020-06-23,British Virgin Islands,30247,212,8,1,7,,0
2020-06-23,St. Barth,9879,152,6,,6,,0
2020-06-23,Saint Pierre Miquelon,5792,,1,,1,,0
2020-06-23,Anguilla,15014,93,3,,3,,0
2020-06-24,USA,331161077,30059864,2462554,124281,1040605,16541,1297668
2020-06-24,Brazil,212681838,2678426,1192474,53874,649908,8318,488692
2020-06-24,India,1381085714,7352911,472985,14907,271688,8944,186390
2020-06-24,Russia,145939731,17803955,606881,8513,368822,2300,229546
2020-06-24,South Africa,59367266,1416894,111796,2205,56874,539,52717
2020-06-24,Mexico,129040268,501871,191410,23377,144448,378,23585
2020-06-24,Peru,33007532,1561653,264689,8586,151589,1166,104514
2020-06-24,Chile,19129379,1007635,254416,4731,215093,2046,34592
2020-06-24,Spain,46756303,5162909,294166,28327,,617,
2020-06-24,UK,67915222,8542186,306862,43081,,311,
2020-06-24,Iran,84077062,1502525,212501,9996,172096,2869,30409
2020-06-24,Colombia,50925896,651592,77113,2491,31671,335,42951
2020-06-24,Pakistan,221213683,1150141,188926,3755,77754,3337,107417
2020-06-24,Saudi Arabia,34855542,1407508,167267,1387,112797,2129,53083
2020-06-24,Italy,60454261,5107093,239410,34644,186111,107,18655
2020-06-24,Bangladesh,164820045,663444,122660,1582,49666,1,71412
2020-06-24,Turkey,84410984,3083121,191657,5025,164234,914,22398
2020-06-24,Germany,83806150,5412655,193254,9003,176300,331,7951
2020-06-24,France,65285551,1384633,161348,29731,75127,658,56490
2020-06-24,Argentina,45228960,300345,49851,1116,13816,353,34919
2020-06-24,Iraq,40288721,455316,36702,1330,16814,222,18558
2020-06-24,Canada,37768699,2518650,102242,8484,65091,2058,28667
2020-06-24,Qatar,2807805,333172,90778,104,73083,219,17591
2020-06-24,Indonesia,273753080,689452,49009,2573,19658,,26778
2020-06-24,Egypt,102479554,135000,59561,2450,15935,41,41176
2020-06-24,Philippines,109694822,631063,32295,1204,8656,82,22435
2020-06-24,Kazakhstan,18794372,1401692,18765,136,11882,121,6747
2020-06-24,Ecuador,17663697,139333,51643,4274,24991,273,22378
2020-06-24,China,1439323776,,83430,4634,78428,10,368
2020-06-24,Sweden,10104394,444607,62324,5209,,193,
2020-06-24,Oman,5115955,169105,33536,142,17972,100,15422
2020-06-24,Bolivia,11685413,63211,26389,846,6300,71,19243
2020-06-24,Israel,9197590,886058,22044,308,15940,46,5796
2020-06-24,Ukraine,43710857,594002,39014,1051,17409,367,20554
2020-06-24,Dominican Republic,10856569,133718,28631,691,16006,182,11934
2020-06-24,Belarus,9449060,901904,59945,362,40136,89,19447
2020-06-24,Belgium,11593776,1145258,60898,9722,16771,41,34405
2020-06-24,Kuwait,4275450,365224,41879,337,32809,153,8733
2020-06-24,Panama,4319982,111735,28030,547,14794,130,12689
2020-06-24,UAE,9899794,3038000,46133,307,34405,1,11421
2020-06-24,Netherlands,17138032,561863,49804,6097,,48,
2020-06-24,Singapore,5854053,684359,42623,26,36299,1,6298
2020-06-24,Portugal,10194159,1102066,40104,1543,26083,73,12478
2020-06-24,Romania,19226464,651003,24826,1555,17391,186,5880
2020-06-24,Guatemala,17940552,31427,14540,582,2897,5,11061
2020-06-24,Poland,37843091,1399647,32821,1396,18134,65,13291
2020-06-24,Nigeria,206508288,120108,22020,542,7613,7,13865
2020-06-24,Honduras,9916688,21540,13943,405,1461,13,12077
2020-06-24,Bahrain,1705531,502763,23570,69,17977,36,5524
2020-06-24,Armenia,2963706,100400,21717,386,10797,10,10534
2020-06-24,Afghanistan,38992638,67282,29640,639,9869,19,19132
2020-06-24,Kyrgyzstan,6532418,191137,3726,42,2082,30,1602
2020-06-24,Ghana,31121053,280116,15013,95,11078,6,3840
2020-06-24,Switzerland,8659744,523909,31376,1958,29000,12,418
2020-06-24,Japan,126443231,429481,18024,963,16263,60,798
2020-06-24,Azerbaijan,10146497,441961,14305,174,7768,66,6363
2020-06-24,Algeria,43910914,,12248,869,8792,45,2587
2020-06-24,Ireland,4942146,408344,25396,1726,23364,9,306
2020-06-24,Serbia,8734335,359069,13235,263,12111,21,861
2020-06-24,Moldova,4033162,63328,15078,495,8400,476,6183
2020-06-24,Uzbekistan,33506746,1038575,6901,19,4685,19,2197
2020-06-24,Morocco,36944994,591757,10907,216,8468,7,2223
2020-06-24,Austria,9010596,578584,17449,693,16282,11,474
2020-06-24,Kenya,53858455,151396,5206,130,1823,7,3253
2020-06-24,Nepal,29176450,476890,10728,24,2338,,8366
2020-06-24,Venezuela,28429034,1164315,4366,38,1327,6,3001
2020-06-24,Costa Rica,5097841,36765,2515,12,1210,5,1293
2020-06-24,Cameroon,26593511,,12592,313,10100,28,2179
2020-06-24,Ethiopia,115169108,227375,5034,78,1486,38,3470
2020-06-24,Czechia,10710641,528611,10777,343,7588,9,2846
2020-06-24,Australia,25523207,2153127,7521,103,6915,3,503
2020-06-24,El Salvador,6488889,147771,5150,119,2924,141,2107
2020-06-24,Ivory Coast,26425419,48340,8164,58,3419,,4687
2020-06-24,S. Korea,51272891,1208597,12535,281,10930,15,1324
2020-06-24,Denmark,5793890,960076,12615,603,11422,8,590
2020-06-24,Palestine,5110066,77631,1328,3,442,,883
2020-06-24,Sudan,43923903,401,8889,548,3699,,4642
2020-06-24,Bosnia and Herzegovina,3279038,84958,3676,173,2297,4,1206
2020-06-24,Bulgaria,6943849,125518,4242,209,2263,16,1770
2020-06-24,Madagascar,27742048,19392,1787,16,779,8,992
2020-06-24,North Macedonia,2083367,54456,5445,259,2091,55,3095
2020-06-24,Senegal,16775409,72112,6129,93,4072,24,1964
2020-06-24,Norway,5424661,313162,8788,249,8138,6,401
2020-06-24,DRC,89749872,,6213,142,870,,5201
2020-06-24,Malaysia,32398441,704336,8596,121,8231,2,244
2020-06-24,French Guiana,299236,8061,2827,9,1056,15,1762
2020-06-24,Finland,5541440,235500,7167,327,6600,2,240
2020-06-24,Haiti,11413445,10825,5324,89,436,,4799
2020-06-24,Tajikistan,9553361,,5630,52,4194,,1384
2020-06-24,Gabon,2229556,30095,4956,39,2177,9,2740
2020-06-24,Guinea,13158067,14407,5174,29,3861,24,1284
2020-06-24,Luxembourg,626757,156089,4140,110,3965,1,65
2020-06-24,Mauritania,4658382,13842,3519,116,1074,20,2329
2020-06-24,Zambia,18420243,51626,1489,18,1223,1,248
2020-06-24,Paraguay,7139415,60811,1528,13,944,1,571
2020-06-24,Albania,2877530,21437,2114,47,1217,11,850
2020-06-24,Djibouti,989112,45560,4630,52,4182,,396
2020-06-24,Croatia,4103058,73738,2388,107,2145,,136
2020-06-24,CAR,4836145,22267,3099,38,572,2,2489
2020-06-24,Hungary,9658252,261420,4114,576,2618,13,920
2020-06-24,Greece,10418642,295639,3310,190,1374,8,1746
2020-06-24,Lebanon,6822802,120315,1644,33,1103,9,508
2020-06-24,Malawi,19165353,11536,941,11,259,4,671
2020-06-24,Maldives,541266,42830,2261,8,1839,9,414
2020-06-24,Nicaragua,6630756,,2170,74,1238,,858
2020-06-24,Libya,6878565,23075,670,18,138,,514
2020-06-24,Thailand,69814554,468175,3157,58,3026,1,73
2020-06-24,Somalia,15924499,,2835,90,829,2,1916
2020-06-24,Congo,5527900,,1087,37,456,,594
2020-06-24,Hong Kong,7501879,301108,1180,6,1086,1,88
2020-06-24,Zimbabwe,14879663,64520,530,6,123,,401
2020-06-24,Equatorial Guinea,1406115,16000,1664,32,515,,1117
2020-06-24,Montenegro,628073,13186,389,9,315,,65
2020-06-24,Mayotte,273292,8800,2467,32,2218,8,217
2020-06-24,Sri Lanka,21420649,97402,2001,11,1562,1,428
2020-06-24,Cuba,11326031,157387,2319,85,2130,1,104
2020-06-24,Eswatini,1161118,6551,690,7,331,5,352
2020-06-24,Mali,20291700,10932,2005,112,1354,,539
2020-06-24,Cabo Verde,556465,1560,999,8,479,,512
2020-06-24,South Sudan,11204063,10226,1942,36,224,1,1682
2020-06-24,Slovakia,5459865,203911,1607,28,1448,,131
2020-06-24,Slovenia,2078962,96755,1541,109,1376,2,56
2020-06-24,Lithuania,2718842,403841,1804,78,1484,16,242
2020-06-24,Namibia,2544383,7740,76,,21,1,55
2020-06-24,Estonia,1326610,103950,1983,69,1783,1,131
2020-06-24,Rwanda,12975387,121527,830,2,376,,452
2020-06-24,Guinea-Bissau,1971385,1500,1556,19,191,5,1346
2020-06-24,Iceland,341423,70072,1824,10,1806,,8
2020-06-24,Sierra Leone,7989061,,1354,55,869,,430
2020-06-24,Mozambique,31317149,25446,762,5,220,,537
2020-06-24,Benin,12145882,54653,902,13,277,2,612
2020-06-24,Yemen,29874304,120,1015,274,379,,362
2020-06-24,Suriname,587053,1165,357,9,154,2,194
2020-06-24,New Zealand,5002100,357996,1516,22,1483,,11
2020-06-24,Tunisia,11828437,68104,1160,50,1023,,87
2020-06-24,Uruguay,3474726,60318,902,26,815,2,61
2020-06-24,Latvia,1884332,141713,1111,30,903,1,178
2020-06-24,Jordan,10211202,348679,1071,9,782,3,280
2020-06-24,Liberia,5066338,,662,34,270,,358
2020-06-24,Georgia,3988514,90434,914,14,771,5,129
2020-06-24,Uganda,45840090,170789,805,,717,,88
2020-06-24,Niger,24264572,6436,1051,67,913,,71
2020-06-24,Angola,32936655,10000,197,10,77,1,110
2020-06-24,Burkina Faso,20943848,,919,53,825,,41
2020-06-24,Cyprus,1208070,150871,991,19,824,,148
2020-06-24,Chad,16458914,,860,74,770,,16
2020-06-24,Andorra,77275,3750,855,52,797,1,6
2020-06-24,Togo,8292861,28687,583,14,392,2,177
2020-06-24,Sao Tome and Principe,219466,1743,710,13,211,,486
2020-06-24,Jamaica,2962231,21658,670,10,518,,142
2020-06-24,Malta,441641,90544,665,9,624,,32
2020-06-24,Botswana,2355166,36868,92,1,25,1,66
2020-06-24,Syria,17531446,,231,7,94,,130
2020-06-24,San Marino,33937,5631,698,42,647,,9
2020-06-24,Réunion,895830,17200,508,1,460,2,47
2020-06-24,Lesotho,2143618,3000,17,,2,,15
2020-06-24,Channel Islands,173991,10255,571,47,512,,12
2020-06-24,Tanzania,59853712,,509,21,183,7,305
2020-06-24,Vietnam,97408737,275000,352,,329,1,23
2020-06-24,Bahamas,393544,2360,104,11,83,1,10
2020-06-24,Taiwan,23820377,75359,446,7,435,,4
2020-06-24,Gambia,2421450,2035,42,2,26,,14
2020-06-24,Guyana,786864,2168,209,12,107,1,90
2020-06-24,Burundi,11915413,382,144,1,93,,50
2020-06-24,Comoros,870971,,265,7,159,,99
2020-06-24,Myanmar,54439424,66353,293,6,208,,79
2020-06-24,Mauritius,1271944,171792,341,10,326,,5
2020-06-24,Isle of Man,85070,6158,336,24,312,,0
2020-06-24,Mongolia,3282334,20975,215,,168,6,47
2020-06-24,Eritrea,3550236,,144,,39,,105
2020-06-24,Martinique,375240,,236,14,98,,124
2020-06-24,Guadeloupe,400130,6900,174,14,157,,3
2020-06-24,Cambodia,16736949,32281,130,,127,1,3
2020-06-24,Faeroe Islands,48878,12438,187,,187,,0
2020-06-24,Cayman Islands,65783,21733,196,1,169,,26
2020-06-24,Gibraltar,33690,11618,176,,176,,0
2020-06-24,Trinidad and Tobago,1399864,4396,123,8,109,,6
2020-06-24,Bermuda,62258,10414,146,9,132,2,5
2020-06-24,Brunei,437813,27385,141,3,138,,0
2020-06-24,Sint Maarten,42914,477,77,15,62,,0
2020-06-24,Monaco,39265,16200,102,4,95,,3
2020-06-24,Aruba,106803,2284,101,3,98,,0
2020-06-24,Seychelles,98397,,11,,11,,0
2020-06-24,Barbados,287404,7530,97,7,85,1,5
2020-06-24,Turks and Caicos,38758,416,14,1,11,,2
2020-06-24,Bhutan,772280,23749,70,,34,,36
2020-06-24,Antigua and Barbuda,97994,680,65,3,22,1,40
2020-06-24,Liechtenstein,38137,900,82,1,81,,0
2020-06-24,Papua New Guinea,8959762,5281,10,,8,,2
2020-06-24,French Polynesia,281041,4578,60,,60,,0
2020-06-24,St. Vincent Grenadines,110969,763,29,,27,,2
2020-06-24,Saint Martin,38716,685,42,3,36,1,3
2020-06-24,Belize,398173,2043,23,2,17,,4
2020-06-24,Macao,650024,,45,,45,,0
2020-06-24,Curaçao,164148,1080,23,1,19,,3
2020-06-24,Fiji,896971,4000,18,,18,,0
2020-06-24,Saint Lucia,183696,1584,19,,18,,1
2020-06-24,Grenada,112566,4130,23,,23,,0
2020-06-24,Timor-Leste,1320331,1568,24,,24,,0
2020-06-24,New Caledonia,285717,8049,21,,21,,0
2020-06-24,Laos,7283730,13507,19,,19,,0
2020-06-24,Dominica,72001,623,18,,18,,0
2020-06-24,Saint Kitts and Nevis,53229,435,15,,15,,0
2020-06-24,Greenland,56778,2830,13,,13,,0
2020-06-24,Falkland Islands,3487,981,13,,13,,0
2020-06-24,Montserrat,4992,61,11,1,10,,0
2020-06-24,Vatican City,801,,12,,12,,0
2020-06-24,Caribbean Netherlands,26242,424,7,,7,,0
2020-06-24,Western Sahara,598400,,10,1,8,,1
2020-06-24,British Virgin Islands,30247,212,8,1,7,,0
2020-06-24,St. Barth,9879,152,6,,6,,0
2020-06-24,Saint Pierre Miquelon,5792,,1,,1,,0
2020-06-24,Anguilla,15014,93,3,,3,,0
2020-06-25,USA,331161077,30732552,2504588,126780,1052293,15723,1325515
2020-06-25,Brazil,212681838,2751953,1233147,55054,649908,8318,528185
2020-06-25,India,1381085714,7560782,491170,15308,285671,8944,190191
2020-06-25,Russia,145939731,18115830,613994,8605,375164,2300,230225
2020-06-25,South Africa,59367266,1460012,118375,2292,59974,539,56109
2020-06-25,Mexico,129040268,515658,196847,24324,149318,378,23205
2020-06-25,Peru,33007532,1583605,268602,8761,156074,1144,103767
2020-06-25,Chile,19129379,1025081,259064,4903,219327,2078,34834
2020-06-25,Spain,46756303,5162909,294566,28330,,617,
2020-06-25,UK,67915222,8710292,307980,43230,,311,
2020-06-25,Iran,84077062,1530437,215096,10130,175103,2899,29863
2020-06-25,Colombia,50925896,670093,80599,2654,33349,335,44596
2020-06-25,Pakistan,221213683,1171976,192970,3903,81307,3003,107760
2020-06-25,Saudi Arabia,34855542,1479759,170639,1428,117882,2206,51329
2020-06-25,Italy,60454261,5163154,239706,34678,186725,103,18303
2020-06-25,Bangladesh,164820045,681443,126606,1621,51495,1,73490
2020-06-25,Turkey,84410984,3135424,193115,5046,165706,941,22363
2020-06-25,Germany,83806150,5412655,193785,9012,176800,360,7973
2020-06-25,France,65285551,1384633,161348,29752,75351,651,56245
2020-06-25,Argentina,45228960,309601,52457,1150,14788,457,36519
2020-06-25,Iraq,40288721,488803,39139,1437,18051,234,19651
2020-06-25,Canada,37768699,2558363,102622,8504,65425,2077,28693
2020-06-25,Qatar,2807805,337496,91838,106,74544,212,17188
2020-06-25,Indonesia,273753080,708962,50187,2620,20449,,27118
2020-06-25,Egypt,102479554,135000,61130,2533,16338,41,42259
2020-06-25,Philippines,109694822,647804,33069,1212,8910,82,22947
2020-06-25,Kazakhstan,18794372,1424647,19285,140,12220,121,6925
2020-06-25,Ecuador,17663697,142715,53156,4343,26097,288,22716
2020-06-25,China,1439323776,90410000,83449,4634,78433,13,382
2020-06-25,Sweden,10104394,444607,63890,5230,,193,
2020-06-25,Oman,5115955,172940,34902,144,18520,107,16238
2020-06-25,Bolivia,11685413,64946,27487,876,6795,71,19816
2020-06-25,Israel,9197590,886058,22400,309,16007,47,6084
2020-06-25,Ukraine,43710857,606766,40008,1067,17758,372,21183
2020-06-25,Dominican Republic,10856569,135969,29141,698,16223,181,12220
2020-06-25,Belarus,9449060,919139,60382,367,41448,89,18567
2020-06-25,Belgium,11593776,1161971,61007,9726,16890,40,34391
2020-06-25,Kuwait,4275450,368510,42788,339,33367,152,9082
2020-06-25,Panama,4319982,117266,29037,564,14800,130,13673
2020-06-25,UAE,9899794,3087000,46563,308,35165,1,11090
2020-06-25,Netherlands,17138032,570699,49914,6100,,48,
2020-06-25,Singapore,5854053,684359,42736,26,36604,1,6106
2020-06-25,Portugal,10194159,1102066,40415,1549,26382,67,12484
2020-06-25,Romania,19226464,663558,25286,1565,17906,199,5815
2020-06-25,Guatemala,17940552,31427,14819,601,2930,5,11288
2020-06-25,Poland,37843091,1424843,33119,1412,18654,74,13053
2020-06-25,Nigeria,206508288,122155,22614,549,7822,7,14243
2020-06-25,Honduras,9916688,21540,14571,417,1546,13,12608
2020-06-25,Bahrain,1705531,511458,24081,71,18501,38,5509
2020-06-25,Armenia,2963706,102736,22488,397,11335,10,10756
2020-06-25,Afghanistan,38992638,68626,30175,675,10174,19,19326
2020-06-25,Kyrgyzstan,6532418,199853,3954,43,2112,30,1799
2020-06-25,Ghana,31121053,283124,15473,95,11431,6,3947
2020-06-25,Switzerland,8659744,534490,31428,1958,29000,12,470
2020-06-25,Japan,126443231,435495,18110,968,16320,58,822
2020-06-25,Azerbaijan,10146497,449235,14852,180,8059,66,6613
2020-06-25,Algeria,43910914,,12445,878,8920,45,2647
2020-06-25,Ireland,4942146,411335,25405,1727,23364,9,314
2020-06-25,Serbia,8734335,366380,13372,264,12154,24,954
2020-06-25,Moldova,4033162,63328,15453,502,8599,455,6352
2020-06-25,Uzbekistan,33506746,1038575,7177,20,4877,19,2280
2020-06-25,Morocco,36944994,600383,11338,217,8500,7,2621
2020-06-25,Austria,9010596,584243,17477,698,16320,11,459
2020-06-25,Kenya,53858455,155314,5384,132,1857,7,3395
2020-06-25,Nepal,29176450,487600,11162,26,2650,,8486
2020-06-25,Venezuela,28429034,1176146,4563,39,1327,9,3197
2020-06-25,Costa Rica,5097841,37645,2684,12,1227,6,1445
2020-06-25,Cameroon,26593511,,12592,313,10100,52,2179
2020-06-25,Ethiopia,115169108,232050,5175,81,1544,30,3550
2020-06-25,Czechia,10710641,532987,10870,345,7649,13,2876
2020-06-25,Australia,25523207,2227559,7558,104,6931,2,523
2020-06-25,El Salvador,6488889,150252,5336,126,3116,138,2094
2020-06-25,Ivory Coast,26425419,49352,8334,60,3487,,4787
2020-06-25,S. Korea,51272891,1220478,12563,282,10974,15,1307
2020-06-25,Denmark,5793890,981082,12636,603,11460,9,573
2020-06-25,Palestine,5110066,77631,1382,3,446,,933
2020-06-25,Sudan,43923903,401,8984,556,3806,,4622
2020-06-25,Bosnia and Herzegovina,3279038,87418,3796,175,2322,4,1299
2020-06-25,Bulgaria,6943849,128293,4408,211,2370,16,1827
2020-06-25,Madagascar,27742048,19757,1829,16,823,26,990
2020-06-25,North Macedonia,2083367,55735,5595,265,2166,55,3164
2020-06-25,Senegal,16775409,73097,6233,94,4162,24,1977
2020-06-25,Norway,5424661,313162,8788,249,8138,6,401
2020-06-25,DRC,89749872,,6411,142,885,,5384
2020-06-25,Malaysia,32398441,716178,8600,121,8271,2,208
2020-06-25,French Guiana,299236,8061,3033,10,1096,15,1927
2020-06-25,Finland,5541440,235500,7172,327,6600,2,245
2020-06-25,Haiti,11413445,10825,5429,92,512,,4825
2020-06-25,Tajikistan,9553361,,5691,52,4267,,1372
2020-06-25,Gabon,2229556,33655,5087,40,2270,10,2777
2020-06-25,Guinea,13158067,14407,5174,29,3861,24,1284
2020-06-25,Luxembourg,626757,156089,4151,110,3968,1,73
2020-06-25,Mauritania,4658382,13842,3739,119,1225,21,2395
2020-06-25,Zambia,18420243,52195,1497,18,1223,1,256
2020-06-25,Paraguay,7139415,62384,1569,13,976,2,580
2020-06-25,Albania,2877530,21781,2192,49,1250,14,893
2020-06-25,Djibouti,989112,45810,4635,52,4269,,314
2020-06-25,Croatia,4103058,74657,2483,107,2149,,227
2020-06-25,CAR,4836145,22267,3244,40,607,2,2597
2020-06-25,Hungary,9658252,265129,4123,577,2640,13,906
2020-06-25,Greece,10418642,295639,3321,191,1374,9,1756
2020-06-25,Lebanon,6822802,122351,1662,33,1144,6,485
2020-06-25,Malawi,19165353,11536,960,12,260,4,688
2020-06-25,Maldives,541266,46182,2277,8,1848,9,421
2020-06-25,Nicaragua,6630756,,2170,74,1238,,858
2020-06-25,Libya,6878565,23075,698,18,140,,540
2020-06-25,Thailand,69814554,468175,3158,58,3038,1,62
2020-06-25,Somalia,15924499,,2878,90,868,2,1920
2020-06-25,Congo,5527900,,1087,37,456,,594
2020-06-25,Hong Kong,7501879,321498,1194,7,1088,1,99
2020-06-25,Zimbabwe,14879663,65111,551,6,128,,417
2020-06-25,Equatorial Guinea,1406115,16000,2001,32,515,,1454
2020-06-25,Montenegro,628073,13186,414,9,315,,90
2020-06-25,Mayotte,273292,8800,2508,32,2218,8,258
2020-06-25,Sri Lanka,21420649,97402,2010,11,1602,1,397
2020-06-25,Cuba,11326031,157387,2321,85,2171,1,65
2020-06-25,Eswatini,1161118,6551,706,8,347,5,351
2020-06-25,Mali,20291700,10932,2039,113,1383,,543
2020-06-25,Cabo Verde,556465,1560,1003,8,562,,433
2020-06-25,South Sudan,11204063,10226,1942,36,224,1,1682
2020-06-25,Slovakia,5459865,204847,1630,28,1452,,150
2020-06-25,Slovenia,2078962,97967,1547,109,1376,2,62
2020-06-25,Lithuania,2718842,406557,1806,78,1494,16,234
2020-06-25,Namibia,2544383,8014,102,,21,1,81
2020-06-25,Estonia,1326610,104299,1984,69,1790,1,125
2020-06-25,Rwanda,12975387,126284,850,2,385,,463
2020-06-25,Guinea-Bissau,1971385,1500,1556,19,191,5,1346
2020-06-25,Iceland,341423,70072,1830,10,1811,,9
2020-06-25,Sierra Leone,7989061,,1354,56,869,,429
2020-06-25,Mozambique,31317149,26204,788,5,221,,562
2020-06-25,Benin,12145882,55328,1017,14,288,2,715
2020-06-25,Yemen,29874304,120,1076,288,386,,402
2020-06-25,Suriname,587053,1165,373,10,176,7,187
2020-06-25,New Zealand,5002100,368432,1519,22,1484,,13
2020-06-25,Tunisia,11828437,68321,1162,50,1023,,89
2020-06-25,Uruguay,3474726,61608,907,26,818,2,63
2020-06-25,Latvia,1884332,142794,1111,30,903,1,178
2020-06-25,Jordan,10211202,355004,1086,9,797,3,280
2020-06-25,Liberia,5066338,,681,34,278,,369
2020-06-25,Georgia,3988514,95219,917,14,776,5,127
2020-06-25,Uganda,45840090,170789,821,,731,,90
2020-06-25,Niger,24264572,6449,1056,67,917,,72
2020-06-25,Angola,32936655,10000,212,10,81,1,121
2020-06-25,Burkina Faso,20943848,,934,53,826,,55
2020-06-25,Cyprus,1208070,150871,992,19,824,,149
2020-06-25,Chad,16458914,,863,74,774,,15
2020-06-25,Andorra,77275,3750,855,52,797,1,6
2020-06-25,Togo,8292861,28911,588,14,394,2,180
2020-06-25,Sao Tome and Principe,219466,1753,711,13,214,,484
2020-06-25,Jamaica,2962231,22261,678,10,521,,147
2020-06-25,Malta,441641,91571,668,9,627,,32
2020-06-25,Botswana,2355166,36868,92,1,25,1,66
2020-06-25,Syria,17531446,,242,7,96,,139
2020-06-25,San Marino,33937,5649,698,42,653,,3
2020-06-25,Réunion,895830,17200,516,2,460,4,54
2020-06-25,Lesotho,2143618,3000,17,,2,,15
2020-06-25,Channel Islands,173991,10255,571,47,512,,12
2020-06-25,Tanzania,59853712,,509,21,183,7,305
2020-06-25,Vietnam,97408737,275000,352,,329,1,23
2020-06-25,Bahamas,393544,2366,104,11,84,1,9
2020-06-25,Taiwan,23820377,75815,447,7,435,,5
2020-06-25,Gambia,2421450,2035,42,2,26,,14
2020-06-25,Guyana,786864,2355,215,12,108,1,95
2020-06-25,Burundi,11915413,382,144,1,93,,50
2020-06-25,Comoros,870971,,272,7,161,,104
2020-06-25,Myanmar,54439424,68404,293,6,211,,76
2020-06-25,Mauritius,1271944,171792,341,10,326,,5
2020-06-25,Isle of Man,85070,6158,336,24,312,,0
2020-06-25,Mongolia,3282334,21308,216,,169,6,47
2020-06-25,Eritrea,3550236,,144,,39,,105
2020-06-25,Martinique,375240,,236,14,98,,124
2020-06-25,Guadeloupe,400130,6900,174,14,157,,3
2020-06-25,Cambodia,16736949,33211,130,,127,1,3
2020-06-25,Faeroe Islands,48878,12558,187,,187,,0
2020-06-25,Cayman Islands,65783,22266,196,1,184,,11
2020-06-25,Gibraltar,33690,11864,176,,176,,0
2020-06-25,Trinidad and Tobago,1399864,4543,123,8,109,,6
2020-06-25,Bermuda,62258,10634,146,9,133,1,4
2020-06-25,Brunei,437813,27802,141,3,138,,0
2020-06-25,Sint Maarten,42914,477,77,15,62,,0
2020-06-25,Monaco,39265,16200,102,4,95,,3
2020-06-25,Aruba,106803,2284,101,3,98,,0
2020-06-25,Seychelles,98397,,11,,11,,0
2020-06-25,Barbados,287404,7530,97,7,85,1,5
2020-06-25,Turks and Caicos,38758,444,15,1,11,,3
2020-06-25,Bhutan,772280,23857,70,,34,,36
2020-06-25,Antigua and Barbuda,97994,680,65,3,22,1,40
2020-06-25,Liechtenstein,38137,900,82,1,81,,0
2020-06-25,Papua New Guinea,8959762,5637,10,,8,,2
2020-06-25,French Polynesia,281041,4578,60,,60,,0
2020-06-25,St. Vincent Grenadines,110969,784,29,,29,,0
2020-06-25,Saint Martin,38716,685,42,3,36,1,3
2020-06-25,Belize,398173,2043,23,2,17,,4
2020-06-25,Macao,650024,,45,,45,,0
2020-06-25,Curaçao,164148,1080,23,1,19,,3
2020-06-25,Fiji,896971,4000,18,,18,,0
2020-06-25,Saint Lucia,183696,1619,19,,19,,0
2020-06-25,Grenada,112566,4130,23,,23,,0
2020-06-25,Timor-Leste,1320331,1568,24,,24,,0
2020-06-25,New Caledonia,285717,8260,21,,21,,0
2020-06-25,Laos,7283730,13883,19,,19,,0
2020-06-25,Dominica,72001,623,18,,18,,0
2020-06-25,Saint Kitts and Nevis,53229,447,15,,15,,0
2020-06-25,Greenland,56778,3203,13,,13,,0
2020-06-25,Falkland Islands,3487,1027,13,,13,,0
2020-06-25,Montserrat,4992,61,11,1,10,,0
2020-06-25,Vatican City,801,,12,,12,,0
2020-06-25,Caribbean Netherlands,26242,424,7,,7,,0
2020-06-25,Western Sahara,598400,,10,1,8,,1
2020-06-25,British Virgin Islands,30247,212,8,1,7,,0
2020-06-25,St. Barth,9879,152,6,,6,,0
2020-06-25,Saint Pierre Miquelon,5792,,1,,1,,0
2020-06-25,Anguilla,15014,180,3,,3,,0
2020-06-26,USA,331161077,31352500,2552956,127640,1068703,15765,1356613
2020-06-26,Brazil,212681838,2859064,1280054,56109,697526,8318,526419
