Date,Country,Population,Total Tests,Total Cases,Total Deaths,Total Recovered,Serious or Critical,Active Cases
2020-04-23,Ukraine,43730137,72296,7170,187,504,45,6479
2020-04-23,Singapore,5850663,94796,11178,12,924,26,10242
2020-04-23,Kazakhstan,18777808,153492,2289,20,560,29,1709
2020-04-23,Oman,5106343,,1716,9,307,3,1400
2020-04-23,Portugal,10196343,300525,22353,820,1201,204,20332
2020-04-23,Philippines,109587217,72346,6981,462,722,1,5797
2020-04-23,Panama,4314967,22702,4992,144,255,97,4593
2020-04-23,Bolivia,11673664,4420,672,40,44,3,588
2020-04-23,Poland,37846137,250719,10511,454,1740,160,8317
2020-04-23,Dominican Republic,10848551,18261,5543,265,581,135,4697
2020-04-23,Afghanistan,38927805,6422,1279,42,179,7,1058
2020-04-23,Switzerland,8655082,227554,28496,1549,20600,386,6347
2020-04-23,Bahrain,1701143,100031,2217,8,1082,2,1127
2020-04-23,Romania,19235880,113336,10096,545,2478,236,7073
2020-04-23,Israel,9197590,240303,14803,192,5611,139,9000
2020-04-23,Nigeria,206130241,8003,981,31,197,2,753
2020-04-23,Armenia,2963298,15960,1523,24,659,10,840
2020-04-23,Ireland,4938079,111584,17607,794,9233,147,7580
2020-04-23,Guatemala,17916069,7200,342,10,25,3,307
2020-04-23,Honduras,9905059,2535,519,47,31,10,441
2020-04-23,Ghana,31073108,68591,1154,9,99,4,1046
2020-04-23,Azerbaijan,10139762,108221,1548,20,948,14,580
2020-04-23,Japan,126471668,135983,12368,328,1494,259,10546
2020-04-23,Austria,9006813,205835,15002,522,11694,169,2786
2020-04-23,Moldova,4033850,11763,2926,80,661,212,2185
2020-04-23,Serbia,8736919,51324,7276,139,1063,96,6074
2020-04-23,Nepal,29137741,8773,48,,9,,39
2020-04-23,Algeria,43852424,6500,3007,407,1355,40,1245
2020-04-23,Morocco,36912729,21947,3568,155,456,1,2957
2020-04-23,S. Korea,51269647,583971,10702,240,8411,55,2051
2020-04-23,Denmark,5792389,116621,8073,394,5384,74,2295
2020-04-23,Cameroon,26544616,,1334,43,668,33,623
2020-04-23,Czechia,10709179,195725,7187,210,2152,76,4825
2020-04-23,Ivory Coast,26377087,,1004,14,359,,631
2020-04-23,Sudan,43848176,,162,13,14,,135
2020-04-23,Uzbekistan,33470949,210000,1758,7,561,8,1190
2020-04-23,Norway,5421538,152095,7401,194,32,50,7175
2020-04-23,Malaysia,32367850,117406,5603,95,3542,42,1966
2020-04-23,Australia,25501388,466659,6667,75,5045,45,1547
2020-04-23,DRC,89548102,,377,25,47,,305
2020-04-23,El Salvador,6486480,15385,250,8,67,2,175
2020-04-23,Finland,5540807,71000,4284,172,2000,60,2112
2020-04-23,Kenya,53770877,14704,320,14,89,2,217
2020-04-23,Senegal,16742747,466,479,6,257,1,216
2020-04-23,North Macedonia,2083373,13649,1300,56,301,14,943
2020-04-23,Kyrgyzstan,6524470,39615,631,8,302,11,321
2020-04-23,Venezuela,28434951,347236,298,10,122,4,166
2020-04-23,Haiti,11403193,690,72,5,2,,65
2020-04-23,Tajikistan,9537520,,,,,,
2020-04-23,Ethiopia,114958401,10736,116,3,21,,92
2020-04-23,Gabon,2225671,572,167,2,24,1,141
2020-04-23,Guinea,13131693,,862,6,170,,686
2020-04-23,Bulgaria,6947685,27000,1097,52,190,37,855
2020-04-23,Bosnia and Herzegovina,3280535,21432,1413,54,485,4,874
2020-04-23,Djibouti,988051,10619,986,2,252,,732
2020-04-23,Mauritania,4649335,969,7,1,6,,0
2020-04-23,French Guiana,298663,,107,1,84,1,22
2020-04-23,Luxembourg,626005,36891,3665,83,728,27,2854
2020-04-23,Costa Rica,5094413,12073,686,6,196,8,484
2020-04-23,Hungary,9660054,55390,2284,239,390,61,1655
2020-04-23,CAR,4829943,,16,,10,,6
2020-04-23,Greece,10422379,59241,2463,125,577,52,1761
2020-04-23,Palestine,5101295,27000,480,4,92,,384
2020-04-23,Thailand,69801669,142589,2839,50,2430,61,359
2020-04-23,Equatorial Guinea,1402697,854,84,1,7,,76
2020-04-23,Croatia,4104916,28853,1981,50,883,19,1048
2020-04-23,Somalia,15891663,,328,16,8,2,304
2020-04-23,Albania,2877761,6509,663,27,385,4,251
2020-04-23,Mayotte,272805,2100,326,4,125,4,197
2020-04-23,Nicaragua,6624943,,11,3,7,,1
2020-04-23,Madagascar,27689361,2357,121,,58,1,63
2020-04-23,Maldives,540563,4696,108,,16,2,92
2020-04-23,Cuba,11326539,34243,1235,43,365,14,827
2020-04-23,Paraguay,7132953,6598,213,9,67,1,137
2020-04-23,Mali,20248495,2023,309,21,77,,211
2020-04-23,Sri Lanka,21414041,7393,368,7,107,2,254
2020-04-23,South Sudan,11194384,,4,,,,4
2020-04-23,Estonia,1326544,45181,1592,45,192,7,1355
2020-04-23,Iceland,341260,45093,1789,10,1509,5,270
2020-04-23,Lebanon,6825046,24210,688,22,140,46,526
2020-04-23,Lithuania,2721623,83591,1398,40,399,17,959
2020-04-23,Guinea-Bissau,1967945,1500,50,,3,,47
2020-04-23,Slovakia,5459670,57421,1325,15,288,9,1022
2020-04-23,Slovenia,2078941,45703,1366,79,211,23,1076
2020-04-23,Zambia,18382115,2586,76,3,37,1,36
2020-04-23,Congo,5517851,,186,6,16,,164
2020-04-23,New Zealand,5002100,101277,1451,16,1065,2,370
2020-04-23,Sierra Leone,7977071,,64,1,10,,53
2020-04-23,Malawi,19128766,519,33,3,3,1,27
2020-04-23,Cabo Verde,556020,,82,1,1,,80
2020-04-23,Hong Kong,7497398,131786,1036,4,699,9,333
2020-04-23,Yemen,29825732,,1,,,,1
2020-04-23,Benin,12122378,,54,1,27,,26
2020-04-23,Tunisia,11819320,19411,918,38,190,32,690
2020-04-23,Jordan,10203736,36000,437,7,318,5,112
2020-04-23,Latvia,1885860,41041,778,11,133,6,634
2020-04-23,Niger,24199536,4832,671,24,256,,391
2020-04-23,Rwanda,12951630,6959,154,,87,,67
2020-04-23,Cyprus,1207423,40745,795,13,98,15,684
2020-04-23,Burkina Faso,20901407,,616,41,410,,165
2020-04-23,Uruguay,3473841,14532,549,12,337,10,200
2020-04-23,Georgia,3989076,8375,425,5,111,6,309
2020-04-23,Mozambique,31252301,1325,46,,9,,37
2020-04-23,Libya,6871671,1337,60,2,15,,43
2020-04-23,Uganda,45733011,16057,74,,46,,28
2020-04-23,Eswatini,1160233,714,31,1,8,,22
2020-04-23,Chad,16424003,,33,,8,,25
2020-04-23,Andorra,77266,1673,723,37,333,17,353
2020-04-23,Liberia,5057545,,101,8,20,,73
2020-04-23,Sao Tome and Principe,219165,19,4,,,,4
2020-04-23,Jamaica,2961280,2125,252,6,28,,218
2020-04-23,San Marino,33932,1929,501,40,63,3,398
2020-04-23,Malta,441554,26811,445,3,204,2,238
2020-04-23,Togo,8278509,4733,88,6,59,,23
2020-04-23,Montenegro,628067,5085,316,5,123,7,188
2020-04-23,Zimbabwe,14863695,4990,28,4,2,,22
2020-04-23,Channel Islands,173873,3320,521,29,295,,197
2020-04-23,Suriname,586666,404,10,1,6,,3
2020-04-23,Réunion,895359,,412,,238,2,174
2020-04-23,Tanzania,59727695,,284,10,11,7,263
2020-04-23,Taiwan,23817206,58003,427,6,253,,168
2020-04-23,Vietnam,97344194,206253,268,,224,8,44
2020-04-23,Namibia,2540984,524,16,,7,,9
2020-04-23,Mauritius,1271789,12835,331,9,266,3,56
2020-04-23,Isle of Man,85037,2674,307,16,221,20,70
2020-04-23,Angola,32860881,,25,2,6,,17
2020-04-23,Syria,17499993,,42,3,6,,33
2020-04-23,Comoros,869602,,,,,,
2020-04-23,Myanmar,54412560,5528,132,5,9,,118
2020-04-23,Botswana,2351656,4432,22,1,,,21
2020-04-23,Guyana,786584,375,70,7,9,5,54
2020-04-23,Martinique,375262,,164,14,73,6,77
2020-04-23,Mongolia,3278436,7156,35,,8,,27
2020-04-23,Eritrea,3546614,,39,,6,,33
2020-04-23,Cayman Islands,65726,778,66,1,7,3,58
2020-04-23,Burundi,11889174,284,11,1,4,,6
2020-04-23,Faeroe Islands,48865,6375,187,,178,,9
2020-04-23,Guadeloupe,400125,,148,12,76,13,60
2020-04-23,Gibraltar,33691,2062,133,,129,,4
2020-04-23,Bermuda,62275,949,99,5,39,10,55
2020-04-23,Brunei,437505,12430,138,1,119,2,18
2020-04-23,Cambodia,16719876,5768,122,,110,1,12
2020-04-23,Trinidad and Tobago,1399530,1459,115,8,45,,62
2020-04-23,Monaco,39244,,94,4,35,2,55
2020-04-23,Bahamas,393267,,72,11,14,1,47
2020-04-23,Aruba,106770,1535,100,2,68,4,30
2020-04-23,Barbados,287379,1222,76,6,30,4,40
2020-04-23,Liechtenstein,38129,900,81,1,55,,25
2020-04-23,Seychelles,98352,,11,,6,,5
2020-04-23,Sint Maarten,42879,266,73,12,22,8,39
2020-04-23,Bhutan,771654,8953,7,,3,,4
2020-04-23,Antigua and Barbuda,97934,108,24,3,10,1,11
2020-04-23,French Polynesia,280921,1803,57,,36,1,21
2020-04-23,Gambia,2416422,316,10,1,2,,7
2020-04-23,Macao,649371,,45,,27,1,18
2020-04-23,Turks and Caicos,38719,83,11,1,4,,6
2020-04-23,Saint Martin,38667,,38,2,19,3,17
2020-04-23,Lesotho,2142367,,,,,,
2020-04-23,St. Vincent Grenadines,110943,99,13,,3,,10
2020-04-23,Belize,397640,816,18,2,5,1,11
2020-04-23,Timor-Leste,1318476,322,23,,1,,22
2020-04-23,Curaçao,164099,304,14,1,11,,2
2020-04-23,Grenada,112527,92,15,,6,4,9
2020-04-23,Saint Lucia,183634,364,15,,15,,0
2020-04-23,New Caledonia,285515,3772,18,,17,1,1
2020-04-23,Laos,7275939,1461,19,,4,,15
2020-04-23,Dominica,71988,377,16,,9,,7
2020-04-23,Fiji,896492,,18,,8,,10
2020-04-23,Saint Kitts and Nevis,53202,257,15,,1,,14
2020-04-23,Falkland Islands,3480,337,12,,11,,1
2020-04-23,Greenland,56771,1150,11,,11,,0
2020-04-23,Vatican City,801,,9,,2,,7
2020-04-23,Montserrat,4992,36,11,,2,1,9
2020-04-23,Papua New Guinea,8947241,604,8,,,,8
2020-04-23,Western Sahara,597314,,6,,5,,1
2020-04-23,British Virgin Islands,30233,,5,1,3,,1
2020-04-23,Caribbean Netherlands,26225,110,5,,,,5
2020-04-23,St. Barth,9877,,6,,6,,0
2020-04-23,Anguilla,15004,,3,,1,,2
2020-04-23,Saint Pierre Miquelon,5794,,1,,,,1
2020-04-24,USA,331018157,5015602,925038,52185,110432,15097,762421
2020-04-24,Brazil,212570544,291922,52995,3670,27655,8318,21670
2020-04-24,Russia,145935130,2550000,68622,615,5568,2300,62439
2020-04-24,India,1380085626,541789,24447,780,5496,,18171
2020-04-24,Spain,46754972,930230,219764,22524,92355,7705,104885
2020-04-24,Peru,32973640,198349,21648,634,7496,505,13518
2020-04-24,Chile,19117287,142267,12306,174,6327,408,5805
2020-04-24,UK,67888969,612031,143464,19506,,1559,123614
2020-04-24,Italy,60460794,1642356,192994,25969,60498,2173,106527
2020-04-24,Mexico,128940399,51297,11633,1069,2627,378,7937
2020-04-24,Iran,83997756,399927,88194,5574,66599,3121,16021
2020-04-24,Pakistan,220896749,138147,11940,253,2755,111,8932
2020-04-24,Turkey,84344072,830257,104912,2600,21737,1790,80575
2020-04-24,Saudi Arabia,34815518,200000,15102,127,2049,93,12926
2020-04-24,Germany,83786438,2072669,154999,5760,106800,2908,42439
2020-04-24,South Africa,59312107,152390,4220,79,1473,36,2668
2020-04-24,France,65274927,463662,159828,22245,43493,4870,94090
2020-04-24,Bangladesh,164699098,39476,4689,131,112,1,4446
2020-04-24,Colombia,50885910,78078,4881,225,1003,117,3653
2020-04-24,Canada,37744314,660108,43888,2302,15469,557,26117
2020-04-24,Qatar,2807805,75888,8525,10,809,72,7706
2020-04-24,China,1439323776,,82804,4632,77257,57,915
2020-04-24,Argentina,45198395,44654,3607,176,976,123,2455
2020-04-24,Egypt,102336953,90000,4092,294,1075,,2723
2020-04-24,Sweden,10099756,94500,17567,2152,550,547,14865
2020-04-24,Belarus,9449289,130824,8773,63,1120,92,7590
2020-04-24,Belgium,11590064,189067,44293,6679,10122,970,27492
2020-04-24,Indonesia,273539841,64054,8211,689,1002,,6520
2020-04-24,Ecuador,17643922,56513,22719,576,1366,127,20777
2020-04-24,Iraq,40221975,67293,1708,86,1204,,418
2020-04-24,Netherlands,17135244,187000,36535,4289,,963,31996
2020-04-24,UAE,9890980,790000,9281,64,1760,1,7457
2020-04-24,Kuwait,4270789,,2614,15,613,60,1986
2020-04-24,Ukraine,43730137,77752,7647,193,601,45,6853
2020-04-24,Singapore,5850663,94796,12075,12,956,26,11107
2020-04-24,Kazakhstan,18777808,153492,2416,25,604,29,1787
2020-04-24,Oman,5106343,,1790,10,325,3,1455
2020-04-24,Portugal,10196343,315758,22797,854,1228,188,20715
2020-04-24,Philippines,109587217,76956,7192,477,762,1,5953
2020-04-24,Panama,4314967,23534,5166,146,271,86,4749
2020-04-24,Bolivia,11673664,4995,703,43,44,3,616
2020-04-24,Poland,37846137,265201,10892,494,1944,160,8454
2020-04-24,Dominican Republic,10848551,18261,5749,267,763,135,4719
2020-04-24,Afghanistan,38927805,6422,1351,43,188,7,1120
2020-04-24,Switzerland,8655082,235252,28677,1589,21000,386,6088
2020-04-24,Bahrain,1701143,107273,2518,8,1113,1,1397
2020-04-24,Romania,19235880,121602,10417,567,2817,241,7033
2020-04-24,Israel,9197590,302691,15058,194,6003,137,8861
2020-04-24,Nigeria,206130241,10061,1095,32,208,2,855
2020-04-24,Armenia,2963298,16552,1596,27,728,10,841
2020-04-24,Ireland,4938079,111584,18184,1014,9233,142,7937
2020-04-24,Guatemala,17916069,7200,384,11,30,5,343
2020-04-24,Honduras,9905059,3107,562,47,50,10,465
2020-04-24,Ghana,31073108,88188,1279,10,134,4,1135
2020-04-24,Azerbaijan,10139762,114410,1592,21,1013,14,558
2020-04-24,Japan,126471668,141600,12712,345,1530,263,10837
2020-04-24,Austria,9006813,212686,15071,530,11872,156,2669
2020-04-24,Moldova,4033850,11763,3110,84,755,212,2271
2020-04-24,Serbia,8736919,54887,7483,144,1094,96,6245
2020-04-24,Nepal,29137741,9408,49,,10,,39
2020-04-24,Algeria,43852424,6500,3127,415,1408,40,1304
2020-04-24,Morocco,36912729,23933,3758,158,486,1,3114
2020-04-24,S. Korea,51269647,589520,10708,240,8501,55,1967
2020-04-24,Denmark,5792389,125329,8210,403,5526,69,2281
2020-04-24,Cameroon,26544616,,1430,43,668,20,719
2020-04-24,Czechia,10709179,203622,7273,214,2371,76,4688
2020-04-24,Ivory Coast,26377087,,1077,14,419,,644
2020-04-24,Sudan,43848176,,174,16,14,,144
2020-04-24,Uzbekistan,33470949,210000,1804,8,621,8,1175
2020-04-24,Norway,5421538,155125,7463,199,32,53,7232
2020-04-24,Malaysia,32367850,121722,5691,96,3663,41,1932
2020-04-24,Australia,25501388,482371,6675,79,5136,43,1460
2020-04-24,DRC,89548102,,394,25,48,,321
2020-04-24,El Salvador,6486480,16418,261,8,72,2,181
2020-04-24,Finland,5540807,74500,4395,177,2500,61,1718
2020-04-24,Kenya,53770877,16738,336,14,94,2,228
2020-04-24,Senegal,16742747,466,545,7,262,1,276
2020-04-24,North Macedonia,2083373,13649,1326,57,337,14,932
2020-04-24,Kyrgyzstan,6524470,39615,656,8,322,11,326
2020-04-24,Venezuela,28434951,394125,318,10,132,4,176
2020-04-24,Haiti,11403193,690,72,5,2,,65
2020-04-24,Tajikistan,9537520,,,,,,
2020-04-24,Ethiopia,114958401,11669,117,3,25,,89
2020-04-24,Gabon,2225671,572,172,3,26,1,143
2020-04-24,Guinea,13131693,,954,6,191,,757
2020-04-24,Bulgaria,6947685,27000,1188,54,193,37,941
2020-04-24,Bosnia and Herzegovina,3280535,21432,1421,55,538,4,828
2020-04-24,Djibouti,988051,11090,999,2,330,,667
2020-04-24,Mauritania,4649335,1032,7,1,6,,0
2020-04-24,French Guiana,298663,,111,1,87,,23
2020-04-24,Luxembourg,626005,37782,3695,85,3007,25,603
2020-04-24,Costa Rica,5094413,12342,687,6,216,7,465
2020-04-24,Hungary,9660054,58251,2383,250,401,61,1732
2020-04-24,CAR,4829943,,16,,10,,6
2020-04-24,Greece,10422379,61407,2490,130,577,48,1783
2020-04-24,Palestine,5101295,27000,484,4,92,,388
2020-04-24,Thailand,69801669,142589,2854,50,2490,61,314
2020-04-24,Equatorial Guinea,1402697,854,214,1,7,,206
2020-04-24,Croatia,4104916,30213,2009,51,982,19,976
2020-04-24,Somalia,15891663,,328,16,8,2,304
2020-04-24,Albania,2877761,6768,678,27,394,4,257
2020-04-24,Mayotte,272805,2200,354,4,144,4,206
2020-04-24,Nicaragua,6624943,,11,3,7,,1
2020-04-24,Madagascar,27689361,2357,122,,61,1,61
2020-04-24,Maldives,540563,5296,129,,16,2,113
2020-04-24,Cuba,11326539,36134,1285,49,416,11,820
2020-04-24,Paraguay,7132953,6917,220,9,70,1,141
2020-04-24,Mali,20248495,2172,325,21,87,,217
2020-04-24,Sri Lanka,21414041,13142,417,7,109,2,301
2020-04-24,South Sudan,11194384,,5,,,,5
2020-04-24,Estonia,1326544,46281,1605,46,206,6,1353
2020-04-24,Iceland,341260,45286,1789,10,1542,5,237
2020-04-24,Lebanon,6825046,25337,696,22,140,46,534
2020-04-24,Lithuania,2721623,90992,1410,40,430,17,940
2020-04-24,Guinea-Bissau,1967945,1500,52,,3,,49
2020-04-24,Slovakia,5459670,61261,1360,17,355,8,988
2020-04-24,Slovenia,2078941,45703,1373,80,211,23,1082
2020-04-24,Zambia,18382115,2586,84,3,37,1,44
2020-04-24,Congo,5517851,,200,6,19,,175
2020-04-24,New Zealand,5002100,108238,1456,17,1095,1,344
2020-04-24,Sierra Leone,7977071,,82,2,10,,70
2020-04-24,Malawi,19128766,566,33,3,4,1,26
2020-04-24,Cabo Verde,556020,,88,1,1,,86
2020-04-24,Hong Kong,7497398,131786,1036,4,725,7,307
2020-04-24,Yemen,29825732,120,1,,1,,0
2020-04-24,Benin,12122378,,54,1,27,,26
2020-04-24,Tunisia,11819320,19849,922,38,194,20,690
2020-04-24,Jordan,10203736,61608,441,7,326,5,108
2020-04-24,Latvia,1885860,43080,784,12,267,6,505
2020-04-24,Niger,24199536,4832,681,24,289,,368
2020-04-24,Rwanda,12951630,6959,176,,87,,89
2020-04-24,Cyprus,1207423,43542,804,14,98,15,692
2020-04-24,Burkina Faso,20901407,,629,41,425,,163
2020-04-24,Uruguay,3473841,15834,563,12,369,9,182
2020-04-24,Georgia,3989076,8375,444,5,132,6,307
2020-04-24,Mozambique,31252301,1439,65,,12,,53
2020-04-24,Libya,6871671,1337,61,2,18,,41
2020-04-24,Uganda,45733011,18921,75,,46,,29
2020-04-24,Eswatini,1160233,714,36,1,10,,25
2020-04-24,Chad,16424003,,40,,8,,32
2020-04-24,Andorra,77266,1673,731,40,344,17,347
2020-04-24,Liberia,5057545,,117,8,25,,84
2020-04-24,Sao Tome and Principe,219165,19,4,,,,4
2020-04-24,Jamaica,2961280,2213,257,7,28,,222
2020-04-24,San Marino,33932,1929,513,40,64,3,409
2020-04-24,Malta,441554,27422,447,3,223,2,221
2020-04-24,Togo,8278509,4733,90,6,59,,25
2020-04-24,Montenegro,628067,5085,319,6,123,7,190
2020-04-24,Zimbabwe,14863695,5450,29,4,2,,23
2020-04-24,Channel Islands,173873,3320,523,34,295,,194
2020-04-24,Suriname,586666,404,10,1,7,,2
2020-04-24,Réunion,895359,,412,,300,2,112
2020-04-24,Tanzania,59727695,,284,10,48,7,226
2020-04-24,Taiwan,23817206,59026,428,6,264,,158
2020-04-24,Vietnam,97344194,206253,270,,220,8,50
2020-04-24,Namibia,2540984,590,16,,7,,9
2020-04-24,Mauritius,1271789,13374,331,9,285,3,37
2020-04-24,Isle of Man,85037,2751,308,18,230,20,60
2020-04-24,Angola,32860881,,25,2,6,,17
2020-04-24,Syria,17499993,,42,3,6,,33
2020-04-24,Comoros,869602,,,,,,
2020-04-24,Myanmar,54412560,5775,144,5,9,,130
2020-04-24,Botswana,2351656,5023,22,1,,,21
2020-04-24,Guyana,786584,375,73,7,12,5,54
2020-04-24,Martinique,375262,,170,14,77,6,79
2020-04-24,Mongolia,3278436,7234,36,,9,,27
2020-04-24,Eritrea,3546614,,39,,11,,28
2020-04-24,Cayman Islands,65726,940,70,1,8,3,61
2020-04-24,Burundi,11889174,284,11,1,4,,6
2020-04-24,Faeroe Islands,48865,6458,187,,178,,9
2020-04-24,Guadeloupe,400125,,149,12,82,11,55
2020-04-24,Gibraltar,33691,2105,133,,131,,2
2020-04-24,Bermuda,62275,949,99,5,39,10,55
2020-04-24,Brunei,437505,12770,138,1,120,2,17
2020-04-24,Cambodia,16719876,5768,122,,117,1,5
2020-04-24,Trinidad and Tobago,1399530,1480,115,8,48,,59
2020-04-24,Monaco,39244,,94,4,41,2,49
2020-04-24,Bahamas,393267,,73,11,15,1,47
2020-04-24,Aruba,106770,1577,100,2,69,4,29
2020-04-24,Barbados,287379,1327,77,6,31,4,40
2020-04-24,Liechtenstein,38129,900,81,1,55,,25
2020-04-24,Seychelles,98352,,11,,6,,5
2020-04-24,Sint Maarten,42879,266,73,12,22,8,39
2020-04-24,Bhutan,771654,8953,7,,3,,4
2020-04-24,Antigua and Barbuda,97934,113,24,3,11,1,10
2020-04-24,French Polynesia,280921,2069,57,,41,1,16
2020-04-24,Gambia,2416422,401,10,1,8,,1
2020-04-24,Macao,649371,,45,,27,1,18
2020-04-24,Turks and Caicos,38719,83,11,1,4,,6
2020-04-24,Saint Martin,38667,,38,3,24,3,11
2020-04-24,Lesotho,2142367,,,,,,
2020-04-24,St. Vincent Grenadines,110943,108,14,,5,,9
2020-04-24,Belize,397640,816,18,2,5,1,11
2020-04-24,Timor-Leste,1318476,322,24,,2,,22
2020-04-24,Curaçao,164099,304,16,1,11,,4
2020-04-24,Grenada,112527,92,15,,7,4,8
2020-04-24,Saint Lucia,183634,364,15,,15,,0
2020-04-24,New Caledonia,285515,3952,18,,17,1,1
2020-04-24,Laos,7275939,1611,19,,4,,15
2020-04-24,Dominica,71988,383,16,,10,,6
2020-04-24,Fiji,896492,900,18,,10,,8
2020-04-24,Saint Kitts and Nevis,53202,260,15,,2,,13
2020-04-24,Falkland Islands,3480,337,12,,11,,1
2020-04-24,Greenland,56771,1150,11,,11,,0
2020-04-24,Vatican City,801,,9,,2,,7
2020-04-24,Montserrat,4992,36,11,,2,1,9
2020-04-24,Papua New Guinea,8947241,604,8,,,,8
2020-04-24,Western Sahara,597314,,6,,5,,1
2020-04-24,British Virgin Islands,30233,,5,1,3,,1
2020-04-24,Caribbean Netherlands,26225,110,5,,,,5
2020-04-24,St. Barth,9877,,6,,6,,0
2020-04-24,Anguilla,15004,,3,,1,,2
2020-04-24,Saint Pierre Miquelon,5794,,1,,,,1
2020-04-25,USA,331018157,5279237,960651,54256,118162,15110,788233
2020-04-25,Brazil,212570544,291922,59196,4045,29160,8318,25991
2020-04-25,Russia,145935130,2721500,74588,681,6250,2300,67657
2020-04-25,India,1380085626,579957,26283,825,5939,,19519
2020-04-25,Spain,46754972,930230,223759,22902,95708,7705,105149
2020-04-25,Peru,32973640,218195,25331,700,7797,545,16834
2020-04-25,Chile,19117287,149212,12858,181,6746,418,5931
2020-04-25,UK,67888969,640792,148377,20319,,1559,127714
2020-04-25,Italy,60460794,1707743,195351,26384,63120,2102,105847
2020-04-25,Mexico,128940399,51297,12872,1221,7149,378,4502
2020-04-25,Iran,83997756,410075,89328,5650,68193,3096,15485
2020-04-25,Pakistan,220896749,144365,12723,269,2866,111,9588
2020-04-25,Turkey,84344072,868565,107773,2706,25582,1782,79485
2020-04-25,Saudi Arabia,34815518,200000,16299,136,2215,115,13948
2020-04-25,Germany,83786438,2072669,156513,5877,109800,2908,40836
2020-04-25,South Africa,59312107,161004,4361,86,1473,36,2802
2020-04-25,France,65274927,463662,161488,22614,44594,4725,94280
2020-04-25,Bangladesh,164699098,43113,4998,140,113,1,4745
2020-04-25,Colombia,50885910,78078,5142,233,1067,117,3842
2020-04-25,Canada,37744314,684271,45354,2465,16425,557,26464
2020-04-25,Qatar,2807805,79705,9358,10,929,72,8419
2020-04-25,China,1439323776,,82816,4632,77346,49,838
2020-04-25,Argentina,45198395,47406,3780,185,1030,144,2565
2020-04-25,Egypt,102336953,90000,4319,307,1114,,2898
2020-04-25,Sweden,10099756,94500,18177,2192,1005,547,14980
2020-04-25,Belarus,9449289,139295,9590,67,1573,92,7950
2020-04-25,Belgium,11590064,189067,45325,6917,10417,934,27991
2020-04-25,Indonesia,273539841,67828,8607,720,1042,,6845
2020-04-25,Ecuador,17643922,56513,22719,576,1366,127,20777
2020-04-25,Iraq,40221975,68224,1763,86,1224,,453
2020-04-25,Netherlands,17135244,193950,37190,4409,,959,32531
2020-04-25,UAE,9890980,1022326,9813,71,1887,1,7855
2020-04-25,Kuwait,4270789,,2892,19,656,58,2217
2020-04-25,Ukraine,43730137,83577,8125,201,782,104,7142
2020-04-25,Singapore,5850663,121774,12693,12,1002,24,11679
2020-04-25,Kazakhstan,18777808,180502,2601,25,646,31,1930
2020-04-25,Oman,5106343,,1905,10,329,3,1566
2020-04-25,Portugal,10196343,330512,23392,880,1277,186,21235
2020-04-25,Philippines,109587217,81292,7294,494,792,1,6008
2020-04-25,Panama,4314967,24304,5338,154,319,87,4865
2020-04-25,Bolivia,11673664,4995,807,44,54,3,709
2020-04-25,Poland,37846137,278994,11273,524,2126,160,8623
2020-04-25,Dominican Republic,10848551,21284,5926,273,822,136,4831
2020-04-25,Afghanistan,38927805,7425,1463,47,188,7,1228
2020-04-25,Switzerland,8655082,245300,28894,1599,21300,204,5995
2020-04-25,Bahrain,1701143,110379,2588,8,1160,2,1420
2020-04-25,Romania,19235880,126645,10635,601,2890,235,7144
2020-04-25,Israel,9197590,302691,15298,199,6435,127,8664
2020-04-25,Nigeria,206130241,10061,1182,35,222,2,925
2020-04-25,Armenia,2963298,17342,1677,28,803,10,846
2020-04-25,Ireland,4938079,127319,18561,1063,9233,142,8265
2020-04-25,Guatemala,17916069,7200,430,11,30,5,389
2020-04-25,Honduras,9905059,3457,591,55,58,10,478
2020-04-25,Ghana,31073108,88188,1279,10,134,4,1135
2020-04-25,Azerbaijan,10139762,120479,1617,21,1080,15,516
2020-04-25,Japan,126471668,147454,13231,360,1656,287,11215
2020-04-25,Austria,9006813,221098,15148,536,12103,148,2509
2020-04-25,Moldova,4033850,11763,3304,94,825,212,2385
2020-04-25,Serbia,8736919,59938,7779,151,1152,91,6476
2020-04-25,Nepal,29137741,49336,49,,12,,37
2020-04-25,Algeria,43852424,6500,3256,419,1479,40,1358
2020-04-25,Morocco,36912729,25443,3897,159,537,1,3201
2020-04-25,S. Korea,51269647,595161,10718,240,8635,55,1843
2020-04-25,Denmark,5792389,136738,8445,418,5669,70,2358
2020-04-25,Cameroon,26544616,,1518,53,697,28,768
2020-04-25,Czechia,10709179,210705,7352,218,2453,71,4681
2020-04-25,Ivory Coast,26377087,,1077,14,419,,644
2020-04-25,Sudan,43848176,,213,17,19,,177
2020-04-25,Uzbekistan,33470949,210000,1862,8,707,8,1147
2020-04-25,Norway,5421538,155125,7493,201,32,50,7260
2020-04-25,Malaysia,32367850,126970,5742,98,3762,36,1882
2020-04-25,Australia,25501388,494257,6695,80,5372,43,1243
2020-04-25,DRC,89548102,,416,28,49,,339
2020-04-25,El Salvador,6486480,17423,274,8,75,2,191
2020-04-25,Finland,5540807,77800,4475,186,2500,60,1789
2020-04-25,Kenya,53770877,17492,343,14,98,2,231
2020-04-25,Senegal,16742747,466,614,7,276,1,331
2020-04-25,North Macedonia,2083373,14758,1367,59,374,14,934
